height,u,v
3.044500000000000000e+04,-3.646606813472632158e+00,2.278652836202780474e+00
3.045000000000000000e+04,-3.561802003856989529e+00,2.225660909779460184e+00
3.045500000000000000e+04,-3.514385932878660412e+00,2.111656107131221649e+00
3.046000000000000000e+04,-3.514385932878660412e+00,2.111656107131221649e+00
3.046500000000000000e+04,-3.464101615137755275e+00,1.999999999999999112e+00
3.047000000000000000e+04,-3.377499074759311437e+00,1.949999999999999067e+00
3.047600000000000000e+04,-3.323554887129704039e+00,1.842276556936080389e+00
3.048100000000000000e+04,-3.355200852863922112e+00,1.783991938586385384e+00
3.048600000000000000e+04,-3.325537971306917751e+00,1.621973243119586794e+00
3.049100000000000000e+04,-3.262708033331940261e+00,1.521425742266517611e+00
3.049600000000000000e+04,-3.313817472428785216e+00,1.406632062561385732e+00
3.050600000000000000e+04,-3.309315014597609128e+00,1.139488540600048339e+00
3.051200000000000000e+04,-3.251436170274320858e+00,9.940637960573046605e-01
3.051600000000000000e+04,-3.299005469338387897e+00,8.225344450388704098e-01
3.052100000000000000e+04,-3.325701842494939164e+00,7.068997487803817537e-01
3.052600000000000000e+04,-3.358140358023468330e+00,5.318771811367847269e-01
3.053100000000000000e+04,-3.374656915580494854e+00,4.143557675775010885e-01
3.054100000000000000e+04,-3.397928811864925347e+00,1.186582887885032495e-01
3.054600000000000000e+04,-3.399482163531730272e+00,-5.933818188676423522e-02
3.055100000000000000e+04,-3.395340418165551100e+00,-1.779422512260094846e-01
3.055600000000000000e+04,-3.486681443321109519e+00,-3.050450996168034279e-01
3.056200000000000000e+04,-3.473911530744627107e+00,-4.265427019180161872e-01
3.056700000000000000e+04,-3.456909192082981974e+00,-5.475206276408082218e-01
3.057200000000000000e+04,-3.533857860411590224e+00,-6.869123833555617065e-01
3.057700000000000000e+04,-3.507732233226847018e+00,-8.098237956379137348e-01
3.058200000000000000e+04,-3.493064614593587525e+00,-8.709188241588036172e-01
3.059300000000000000e+04,-3.556668274971780175e+00,-1.019858216522896877e+00
3.059800000000000000e+04,-3.538327597063231078e+00,-1.081775307474126091e+00
3.060300000000000000e+04,-3.614014761921583219e+00,-1.174264578624800270e+00
3.060800000000000000e+04,-3.614014761921583219e+00,-1.174264578624800270e+00
3.061400000000000000e+04,-3.592970587277403371e+00,-1.237158986937195504e+00
3.061900000000000000e+04,-3.592970587277403371e+00,-1.237158986937195504e+00
3.062400000000000000e+04,-3.570831958986451227e+00,-1.299676544637541564e+00
3.063000000000000000e+04,-3.570831958986451227e+00,-1.299676544637541564e+00
3.063500000000000000e+04,-3.476862696907860872e+00,-1.265474530304974810e+00
3.064500000000000000e+04,-3.476862696907860872e+00,-1.265474530304974810e+00
3.065100000000000000e+04,-3.498418729717472253e+00,-1.204602171491480078e+00
3.065600000000000000e+04,-3.498418729717472253e+00,-1.204602171491480078e+00
3.066200000000000000e+04,-3.403866872157540246e+00,-1.172045356045764430e+00
3.066600000000000000e+04,-3.423803458662552757e+00,-1.112461179749810958e+00
3.067100000000000000e+04,-3.423803458662552757e+00,-1.112461179749810958e+00
3.067800000000000000e+04,-3.423803458662552757e+00,-1.112461179749810958e+00
3.068200000000000000e+04,-3.347066645870623969e+00,-1.023300966529578693e+00
3.068800000000000000e+04,-3.347066645870623969e+00,-1.023300966529578693e+00
3.069400000000000000e+04,-3.347066645870623969e+00,-1.023300966529578693e+00
3.070000000000000000e+04,-3.347066645870623969e+00,-1.023300966529578693e+00
3.070600000000000000e+04,-3.347066645870623969e+00,-1.023300966529578693e+00
3.071500000000000000e+04,-3.251436170274320414e+00,-9.940637960573049936e-01
3.072000000000000000e+04,-3.251436170274320414e+00,-9.940637960573049936e-01
3.072500000000000000e+04,-3.251436170274320414e+00,-9.940637960573049936e-01
3.073000000000000000e+04,-3.233592155403521851e+00,-1.050657780874821201e+00
3.073500000000000000e+04,-3.233592155403521851e+00,-1.050657780874821201e+00
3.074400000000000000e+04,-3.214763157037676677e+00,-1.106931725154332913e+00
3.074800000000000000e+04,-3.194954910672088033e+00,-1.162868487307273879e+00
3.075300000000000000e+04,-3.194954910672088033e+00,-1.162868487307273879e+00
3.075800000000000000e+04,-3.174173450090485904e+00,-1.218451028454021312e+00
3.076800000000000000e+04,-3.152425105527077331e+00,-1.273662417614100706e+00
3.077200000000000000e+04,-3.129716501738297296e+00,-1.328485836863530611e+00
3.077700000000000000e+04,-3.014700010220582538e+00,-1.342230922150140504e+00
3.078200000000000000e+04,-2.990815697220944536e+00,-1.394640263744308051e+00
3.079200000000000000e+04,-2.966020352787250847e+00,-1.446624784403955255e+00
3.079700000000000000e+04,-2.940321529821613655e+00,-1.498168649140504405e+00
3.080200000000000000e+04,-2.913727056434458618e+00,-1.549256157193439787e+00
3.080700000000000000e+04,-2.913727056434458618e+00,-1.549256157193439787e+00
3.081200000000000000e+04,-2.798783062846066372e+00,-1.551390784788279076e+00
3.082200000000000000e+04,-2.742935362246759823e+00,-1.648121839712173298e+00
3.082700000000000000e+04,-2.713753907700563239e+00,-1.695741645546255727e+00
3.083200000000000000e+04,-2.683745817425357227e+00,-1.742844912048086670e+00
3.083700000000000000e+04,-2.570016474920628902e+00,-1.733498000759315483e+00
3.084200000000000000e+04,-2.570016474920628902e+00,-1.733498000759315483e+00
3.085200000000000000e+04,-2.507952682562336832e+00,-1.822134282106667058e+00
3.085800000000000000e+04,-2.395906530141878488e+00,-1.805445069456145024e+00
3.086200000000000000e+04,-2.364032260820165821e+00,-1.846984425976974986e+00
3.086700000000000000e+04,-2.364032260820165821e+00,-1.846984425976974986e+00
3.087200000000000000e+04,-2.331437884370912261e+00,-1.887961173149512506e+00
3.088300000000000000e+04,-2.188657782646038275e+00,-1.902571184072471278e+00
3.088800000000000000e+04,-2.188657782646038275e+00,-1.902571184072471278e+00
3.089400000000000000e+04,-2.155119993884443197e+00,-1.940478758440688845e+00
3.089900000000000000e+04,-2.120925734695594311e+00,-1.977795244181245415e+00
3.090400000000000000e+04,-2.120925734695594311e+00,-1.977795244181245415e+00
3.090900000000000000e+04,-2.086085420982088046e+00,-2.014509274331092392e+00
3.091400000000000000e+04,-2.086085420982088046e+00,-2.014509274331092392e+00
3.092500000000000000e+04,-2.050609665440987772e+00,-2.050609665440987772e+00
3.093000000000000000e+04,-2.050609665440987772e+00,-2.050609665440987772e+00
3.093500000000000000e+04,-2.121320343559642385e+00,-2.121320343559642829e+00
3.094000000000000000e+04,-2.121320343559642385e+00,-2.121320343559642829e+00
3.094500000000000000e+04,-2.229953381049818439e+00,-2.153440948422892021e+00
3.095400000000000000e+04,-2.301887361083683636e+00,-2.222906785468791835e+00
3.096000000000000000e+04,-2.340331845181345738e+00,-2.182394752199995125e+00
3.096500000000000000e+04,-2.452377924075400895e+00,-2.208131000984232095e+00
3.097000000000000000e+04,-2.566012572757424337e+00,-2.230600698567724915e+00
3.097600000000000000e+04,-2.641483530779701550e+00,-2.296206601466775687e+00
3.098600000000000000e+04,-2.875440057390791893e+00,-2.328485446884398957e+00
3.099200000000000000e+04,-2.994440863705543077e+00,-2.339513606237501264e+00
3.099700000000000000e+04,-3.194542040189171317e+00,-2.407260092608193514e+00
3.100200000000000000e+04,-3.316969676937283840e+00,-2.409919534399139973e+00
3.100800000000000000e+04,-3.564861561986679028e+00,-2.404529484924211591e+00
3.101300000000000000e+04,-3.690150498959865910e+00,-2.396411754066119393e+00
3.102200000000000000e+04,-3.985826051935202230e+00,-2.490620541896062967e+00
3.102700000000000000e+04,-4.200119773440350812e+00,-2.523686567059265418e+00
3.103200000000000000e+04,-4.416729559300636154e+00,-2.550000000000000266e+00
3.103800000000000000e+04,-4.548022477124858298e+00,-2.521010025280953304e+00
3.104800000000000000e+04,-4.944506520009990247e+00,-2.629040751600988823e+00
3.105300000000000000e+04,-5.078737187873696435e+00,-2.587745848515417002e+00
3.105800000000000000e+04,-5.302884873165085722e+00,-2.586389766055556816e+00
3.106300000000000000e+04,-5.482643682424918730e+00,-2.674063995413372030e+00
3.106800000000000000e+04,-5.619108279627229585e+00,-2.620233222792336392e+00
3.107800000000000000e+04,-6.029400020441165076e+00,-2.684461844300281008e+00
3.108300000000000000e+04,-6.167382518131351077e+00,-2.617898560878133996e+00
3.108800000000000000e+04,-6.351483488821838996e+00,-2.696044786575988894e+00
3.109300000000000000e+04,-6.490286981967511970e+00,-2.622246153911383715e+00
3.110400000000000000e+04,-6.815137113429572402e+00,-2.616086031680692869e+00
3.110900000000000000e+04,-7.001853198729013350e+00,-2.687759621589752790e+00
3.111400000000000000e+04,-7.141663917972902453e+00,-2.599353089275083128e+00
3.111900000000000000e+04,-7.329602442130084938e+00,-2.667757117940216638e+00
3.112800000000000000e+04,-7.564148604794533881e+00,-2.604545235657254043e+00
3.113400000000000000e+04,-7.798663433620258267e+00,-2.533939353874568923e+00
3.113900000000000000e+04,-7.937329474493195036e+00,-2.426685149198715585e+00
3.114400000000000000e+04,-8.032959950089498591e+00,-2.455922319670988951e+00
3.114900000000000000e+04,-8.266850585069542845e+00,-2.370481260026192860e+00
3.115800000000000000e+04,-8.500147271343802657e+00,-2.277607596902182507e+00
3.116300000000000000e+04,-8.635631963856368998e+00,-2.153104870837042384e+00
3.116800000000000000e+04,-8.866767589545640149e+00,-2.047054594529170490e+00
3.117800000000000000e+04,-9.096772686824392551e+00,-1.933578724605163002e+00
3.118200000000000000e+04,-9.129132806063275041e+00,-1.774523657001867871e+00
3.118700000000000000e+04,-9.227295524408042127e+00,-1.793604556539522221e+00
3.119800000000000000e+04,-9.481808069713322240e+00,-1.501770864386216875e+00
3.120300000000000000e+04,-9.481808069713322240e+00,-1.501770864386216875e+00
3.120800000000000000e+04,-9.605600266793231867e+00,-1.349979079312634944e+00
3.121300000000000000e+04,-9.605600266793231867e+00,-1.349979079312634944e+00
3.121800000000000000e+04,-9.627697670920822404e+00,-1.182132631029930492e+00
3.123000000000000000e+04,-9.646862385072250134e+00,-1.013926093696238429e+00
3.123500000000000000e+04,-9.663088571489931056e+00,-8.454107046522837399e-01
3.124000000000000000e+04,-9.676371287520293407e+00,-6.766377953180147120e-01
3.124500000000000000e+04,-9.576614882494311587e+00,-6.696621479436022373e-01
3.125400000000000000e+04,-9.494212856681409463e+00,-3.315452186737602447e-01
3.125900000000000000e+04,-9.394273773979501030e+00,-3.280552690035101748e-01
3.126500000000000000e+04,-9.298583564954439495e+00,-1.623073798667374890e-01
3.127000000000000000e+04,-9.199999999999999289e+00,-5.633375276077824112e-16
3.127900000000000000e+04,-8.998629256407522092e+00,1.570716579355512510e-01
3.128400000000000000e+04,-8.894578360469951761e+00,3.106055206522584933e-01
3.128900000000000000e+04,-8.787939905840250532e+00,4.605564149379058336e-01
3.130000000000000000e+04,-8.467654933779837023e+00,7.408238133550949511e-01
3.130500000000000000e+04,-8.353983921093496079e+00,8.780390914482898435e-01
3.131000000000000000e+04,-8.138878443458841261e+00,9.993286159222084519e-01
3.131400000000000000e+04,-8.021171356806719999e+00,1.127302117776529222e+00
3.132400000000000000e+04,-7.681500473495222359e+00,1.354455785802056278e+00
3.132900000000000000e+04,-7.558529312547013213e+00,1.469229264399394941e+00
3.133500000000000000e+04,-7.433921765576922525e+00,1.580128850214970848e+00
3.134100000000000000e+04,-7.210338479410741463e+00,1.664637802144601331e+00
3.135100000000000000e+04,-6.921084210755895860e+00,1.984588961882393310e+00
3.135600000000000000e+04,-6.694133291741248826e+00,2.046601933059156497e+00
3.136100000000000000e+04,-6.562289962436560486e+00,2.132217261187136614e+00
3.136600000000000000e+04,-6.429526314075354243e+00,2.213863450308664937e+00
3.137700000000000000e+04,-6.026695054684118702e+00,2.434942857203428623e+00
3.138200000000000000e+04,-5.891231062095617865e+00,2.500679222331352758e+00
3.138700000000000000e+04,-5.755336383148385693e+00,2.562440851377541406e+00
3.139200000000000000e+04,-5.619108279627230473e+00,2.620233222792335948e+00
3.140300000000000000e+04,-5.256938492711371147e+00,2.678543948463325997e+00
3.140900000000000000e+04,-5.167837840292533791e+00,2.633144898489371055e+00
3.141400000000000000e+04,-5.032801279295883390e+00,2.675987907879578298e+00
3.141900000000000000e+04,-4.897870359980616151e+00,2.714933873379486773e+00
3.142900000000000000e+04,-4.635484447838797983e+00,2.569490987305585783e+00
3.143500000000000000e+04,-4.503332099679082212e+00,2.599999999999998757e+00
3.144000000000000000e+04,-4.416729559300637931e+00,2.549999999999998490e+00
3.144600000000000000e+04,-4.243524478543750256e+00,2.449999999999999289e+00
3.145200000000000000e+04,-4.156921938165305974e+00,2.399999999999999023e+00
3.146200000000000000e+04,-4.023250652841220187e+00,2.230124253133149992e+00
3.146600000000000000e+04,-3.884969408579278749e+00,2.065674876257920012e+00
3.147200000000000000e+04,-3.796674649293385606e+00,2.018727719979330981e+00
3.147700000000000000e+04,-3.742227401591145419e+00,1.906760098906096434e+00
3.148900000000000000e+04,-3.534600369442935097e+00,1.648211220788727394e+00
3.149500000000000000e+04,-3.471472739041883138e+00,1.545599243688041025e+00
3.150000000000000000e+04,-3.405867957774029176e+00,1.445705175410313181e+00
3.150600000000000000e+04,-3.360889535389926408e+00,1.290124618363081010e+00
3.151100000000000000e+04,-3.288924172750679276e+00,1.197070501639840412e+00
3.152100000000000000e+04,-3.251436170274320858e+00,9.940637960573046605e-01
3.152700000000000000e+04,-3.187555226753925108e+00,8.541028488383187733e-01
3.153200000000000000e+04,-3.201975896710788305e+00,7.983422554789036951e-01
3.153800000000000000e+04,-3.117984207312753053e+00,7.198433739003681220e-01
3.154900000000000000e+04,-3.052904034337844852e+00,5.383093507674839850e-01
3.155500000000000000e+04,-3.061833855844926955e+00,4.849468416247155189e-01
3.156100000000000000e+04,-2.970804206224711308e+00,4.175193028801960637e-01
3.156600000000000000e+04,-2.977638454923966282e+00,3.656080302154421369e-01
3.157100000000000000e+04,-2.983565686104819648e+00,3.135853898029606901e-01
3.158200000000000000e+04,-2.988584094275236858e+00,2.614672282429746919e-01
3.158800000000000000e+04,-2.888964624466062059e+00,2.527516539682088670e-01
3.159400000000000000e+04,-2.888964624466062059e+00,2.527516539682088670e-01
3.159900000000000000e+04,-2.888964624466062059e+00,2.527516539682088670e-01
3.160500000000000000e+04,-2.884113496567992652e+00,3.031325434761952820e-01
3.161600000000000000e+04,-2.878383839759834029e+00,3.534210958749273712e-01
3.162200000000000000e+04,-2.871777399350553761e+00,4.036019927841895116e-01
3.162700000000000000e+04,-2.963065021785413311e+00,4.693033951206924126e-01
3.163300000000000000e+04,-2.954423259036623950e+00,5.209445330007909103e-01
3.163800000000000000e+04,-2.944881550342992149e+00,5.724269861296343853e-01
3.165000000000000000e+04,-3.020547200834229340e+00,6.973482684659816355e-01
3.165600000000000000e+04,-2.994370061496111735e+00,8.023390398178146254e-01
3.166100000000000000e+04,-2.979911257408788483e+00,8.544758030326971010e-01
3.166600000000000000e+04,-3.060175219081713749e+00,9.355894551127573733e-01
3.167700000000000000e+04,-3.120211299477745559e+00,1.074374909708616821e+00
3.168200000000000000e+04,-3.100985648593497679e+00,1.128666472974706680e+00
3.168800000000000000e+04,-3.174173450090485904e+00,1.218451028454020868e+00
3.169400000000000000e+04,-3.245143490983755985e+00,1.311123076955692301e+00
3.170400000000000000e+04,-3.288763647513363253e+00,1.464251915072880994e+00
3.170900000000000000e+04,-3.288763647513363253e+00,1.464251915072880994e+00
3.171600000000000000e+04,-3.443969590739270004e+00,1.605949394614657466e+00
3.172500000000000000e+04,-3.415417375936834254e+00,1.665810357798494401e+00
3.173000000000000000e+04,-3.505296780566750758e+00,1.709647472477402230e+00
3.173500000000000000e+04,-3.505296780566750758e+00,1.709647472477402230e+00
3.174500000000000000e+04,-3.595176185196667706e+00,1.753484587156310059e+00
3.175000000000000000e+04,-3.653126749172308063e+00,1.861361048932141493e+00
3.175500000000000000e+04,-3.653126749172308063e+00,1.861361048932141493e+00
3.176600000000000000e+04,-3.774934994456501158e+00,1.841158816514125718e+00
3.177100000000000000e+04,-3.774934994456501158e+00,1.841158816514125718e+00
3.177600000000000000e+04,-3.864814399086417662e+00,1.884995931193033325e+00
3.178600000000000000e+04,-3.864814399086417662e+00,1.884995931193033325e+00
